platform,is_ranking,rank,brand,main_category,category,gender,product_name,product_detail_url,thumbnail,regular_price,current_price,discount_rate,crawled_at,color,material,details,rating,reviews
,false,,ZARA,아우터,블레이저,여성,러플 쇼트 슬리브 블레이저,https://www.zara.com/kr/ko/%E1%84%85%E1%85%A5%E1%84%91%E1%85%B3%E1%86%AF-%E1%84%89%E1%85%AD%E1%84%90%E1%85%B3-%E1%84%89%E1%85%B3%E1%86%AF%E1%84%85%E1%85%B5%E1%84%87%E1%85%B3-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%A5-p02911353.html,https://static.zara.net/assets/public/87f2/17a6/d0f0409f89a0/80717c06e437/02911353251-a5/02911353251-a5.jpg?ts=1781860771229,"₩89,900",,,260622,스크래치 화이트,,,,
,false,,ZARA,아우터,블레이저,여성,ZW 컬렉션 린넨 하운드투스 블레이저,https://www.zara.com/kr/ko/zw-%E1%84%8F%E1%85%A5%E1%86%AF%E1%84%85%E1%85%A6%E1%86%A8%E1%84%89%E1%85%A7%E1%86%AB-%E1%84%85%E1%85%B5%E1%86%AB%E1%84%82%E1%85%A6%E1%86%AB-%E1%84%92%E1%85%A1%E1%84%8B%E1%85%AE%E1%86%AB%E1%84%83%E1%85%B3%E1%84%90%E1%85%AE%E1%84%89%E1%85%B3-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%A5-p02704033.html,https://static.zara.net/assets/public/475f/54fe/708e416ea470/c84844aca483/02704033044-p/02704033044-p.jpg?ts=1781775509291,"₩129,900",,,260622,"블루 ,화이트",,,,
,false,,ZARA,아우터,블레이저,여성,ZW 컬렉션 쇼트 슬리브 크롭 블레이저,https://www.zara.com/kr/ko/zw-%E1%84%8F%E1%85%A5%E1%86%AF%E1%84%85%E1%85%A6%E1%86%A8%E1%84%89%E1%85%A7%E1%86%AB-%E1%84%89%E1%85%AD%E1%84%90%E1%85%B3-%E1%84%89%E1%85%B3%E1%86%AF%E1%84%85%E1%85%B5%E1%84%87%E1%85%B3-%E1%84%8F%E1%85%B3%E1%84%85%E1%85%A9%E1%86%B8-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%A5-p02432570.html,https://static.zara.net/assets/public/1054/abe3/66ff40c9b521/4d667f897150/02432570800-p/02432570800-p.jpg?ts=1781681657562,"₩129,900",,,260622,블랙,,,,
,false,,ZARA,아우터,블레이저,여성,ZW 컬렉션 린넨 블레이저,https://www.zara.com/kr/ko/zw-%E1%84%8F%E1%85%A5%E1%86%AF%E1%84%85%E1%85%A6%E1%86%A8%E1%84%89%E1%85%A7%E1%86%AB-%E1%84%85%E1%85%B5%E1%86%AB%E1%84%82%E1%85%A6%E1%86%AB-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%A5-p07003336.html,https://static.zara.net/assets/public/a16b/ade1/438e484ea9e7/222ebea28eba/02530119712-p/02530119712-p.jpg?ts=1781685713923,"₩149,900",,,260622,블랙,,,,
,false,,ZARA,아우터,블레이저,여성,ZW 컬렉션 크롭 재킷,https://www.zara.com/kr/ko/zw-%E1%84%8F%E1%85%A5%E1%86%AF%E1%84%85%E1%85%A6%E1%86%A8%E1%84%89%E1%85%A7%E1%86%AB-%E1%84%8F%E1%85%B3%E1%84%85%E1%85%A9%E1%86%B8-%E1%84%8C%E1%85%A2%E1%84%8F%E1%85%B5%E1%86%BA-p02706570.html,https://static.zara.net/assets/public/640d/ef86/632946f7b02f/d3610a8fca51/02706570710-p/02706570710-p.jpg?ts=1776328647634,"₩109,900",,,260622,베이지,,,,
,false,,ZARA,아우터,블레이저,여성,직선형 숄더 패드 블레이저 (펀칭 자수),https://www.zara.com/kr/ko/%E1%84%89%E1%85%AD%E1%86%AF%E1%84%83%E1%85%A5-%E1%84%91%E1%85%A2%E1%84%83%E1%85%B3-%E1%84%91%E1%85%A5%E1%86%AB%E1%84%8E%E1%85%B5%E1%86%BC-%E1%84%8C%E1%85%A1%E1%84%89%E1%85%AE-%E1%84%8B%E1%85%B5%E1%86%AF%E1%84%8C%E1%85%A1%E1%84%91%E1%85%B5%E1%86%BA-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%A5-p02468930.html,https://static.zara.net/assets/public/15bf/2c4b/eba2408d93f2/6b4d8d98da86/02468930700-a5/02468930700-a5.jpg?ts=1775729043225,"₩129,900",,,260622,브라운,,,,
,false,,ZARA,아우터,블레이저,여성,러스틱 블레이저,https://www.zara.com/kr/ko/%E1%84%85%E1%85%A5%E1%84%89%E1%85%B3%E1%84%90%E1%85%B5%E1%86%A8-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%A5-p02429761.html,https://static.zara.net/assets/public/f03d/929c/5af342bc800d/a1e70221c6fc/02429761052-p/02429761052-p.jpg?ts=1773162041759,"₩89,900",,,260622,라이트 베이지,,,,
,false,,ZARA,아우터,블레이저,여성,러프 버튼 블레이저,https://www.zara.com/kr/ko/%E1%84%87%E1%85%A5%E1%84%90%E1%85%B3%E1%86%AB-%E1%84%85%E1%85%A5%E1%84%91%E1%85%B3-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%A5-p02010716.html,https://static.zara.net/assets/public/5a96/29c1/1e194b019e0c/c621461131d8/02010716916-p/02010716916-p.jpg?ts=1774548607495,"₩59,900",,,260622,그레이 블루,,,,
,false,,ZARA,아우터,블레이저,여성,메탈릭 숄더패드 스트럭처 블레이저,https://www.zara.com/kr/ko/%E1%84%86%E1%85%A6%E1%84%90%E1%85%A1%E1%86%AF%E1%84%85%E1%85%B5%E1%86%A8-%E1%84%89%E1%85%AD%E1%86%AF%E1%84%83%E1%85%A5%E1%84%91%E1%85%A2%E1%84%83%E1%85%B3-%E1%84%89%E1%85%B3%E1%84%90%E1%85%B3%E1%84%85%E1%85%A5%E1%86%A8%E1%84%8E%E1%85%A5-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%A5-p02293120.html,https://static.zara.net/assets/public/fae2/3c0a/519a4cae86a2/40bd314a4da0/02293120712-p/02293120712-p.jpg?ts=1777458311897,"₩119,900",,,260622,크림,,,,
,false,,ZARA,아우터,블레이저,여성,벌룬 쇼트 슬리브 블레이저,https://www.zara.com/kr/ko/%E1%84%87%E1%85%A5%E1%86%AF%E1%84%85%E1%85%AE%E1%86%AB-%E1%84%89%E1%85%AD%E1%84%90%E1%85%B3-%E1%84%89%E1%85%B3%E1%86%AF%E1%84%85%E1%85%B5%E1%84%87%E1%85%B3-%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%A5-p02856761.html,https://static.zara.net/assets/public/495f/5d01/94e6497ba1e6/10ea1b703c3d/02856761052-p/02856761052-p.jpg?ts=1777449802477,"₩89,900",,,260622,라이트 베이지,,,,
